Site_Name,RecyclingS,BankTypeNa,Latitude,Longitude
"Moffat Way","Niddrie Mill Primary - No. 20 Moffat Way","Paper Bank",55.934531255933,-3.1272685271504
"Moffat Way","Niddrie Mill Primary - No. 20 Moffat Way","Paper Bank",55.934531255933,-3.1272685271504
"Moffat Way","Niddrie Mill Primary - No. 20 Moffat Way","Paper Bank",55.934531255933,-3.1272685271504
"Moffat Way","St Francis R.C. Primary School",Packaging,55.934504599705,-3.1272357378315
"Moffat Way","Niddrie Mill Primary - No. 20 Moffat Way","Paper Bank",55.934531255933,-3.1272685271504
"Moira Terrace","Nos. 50-64 Moira Terrace","Bottle Bank - Mixed",55.955918159484,-3.1349213426403
"Moira Terrace","Nos. 50-64 Moira Terrace",Packaging,55.955918159484,-3.1349213426403
"Moira Terrace","Nos. 50-64 Moira Terrace","Paper Bank",55.955918159484,-3.1349213426403
"Moira Terrace","Nos. 50-64 Moira Terrace","Paper Bank",55.955918159484,-3.1349213426403
"Moira Terrace","Nos. 50-64 Moira Terrace","Paper Bank",55.955918159484,-3.1349213426403
"Moira Terrace","Nos. 50-64 Moira Terrace",Packaging,55.955918159484,-3.1349213426403
"Moira Terrace","Nos. 50-64 Moira Terrace",Packaging,55.955918159484,-3.1349213426403
"Moira Terrace","Nos. 50-64 Moira Terrace","Bottle Bank - Mixed",55.955918159484,-3.1349213426403
"Moira Terrace","Nos. 50-64 Moira Terrace","Bottle Bank - Mixed",55.955918159484,-3.1349213426403
"Moira Terrace","Nos. 50-64 Moira Terrace","Textile Bank",55.955918159484,-3.1349213426403
"Moncrieff Terrace","LHS No. 4 Moncrieff Terrace",Packaging,55.939372362327,-3.1840030942975
"Moncrieff Terrace","LHS No. 4 Moncrieff Terrace","Paper Bank",55.939372362327,-3.1840030942975
"Monkwood Court","off Kilgraston Road  left hand side in lay- by  of entrance to garages via grange loan",Packaging,55.931618439171,-3.1932583899128
"Monmouth Terrace","Opposite No. 3 Monmouth Terrace","Paper Bank",55.970887070923,-3.2068847333517
"Monmouth Terrace","Opposite No. 3 Monmouth Terrace",Packaging,55.970887070923,-3.2068847333517
"Monmouth Terrace","Opposite No. 3 Monmouth Terrace",Packaging,55.970887070923,-3.2068847333517
"Montague Street","No. 49 Montague Street",Packaging,55.942291702009,-3.1794170112659
"Montague Street","No. 49 Montague Street","Paper Bank",55.942291702009,-3.1794170112659
"Montgomery Street","No. 28 Montgomery Street",Packaging,55.959188135365,-3.1818370376909
"Montgomery Street","No. 1 Montgomery Street","Paper Bank",55.959253085278,-3.1825598211681
"Montgomery Street","Opposite No. 112 Montgomery Street",Packaging,55.959311938047,-3.1764107501946
"Montgomery Street","Gable End No.1 West Montgomery Place","Paper Bank",55.959516772259,-3.1784832819128
"Montgomery Street","Gable End No.1 West Montgomery Place",Packaging,55.959516772259,-3.1784832819128
"Montgomery Street","Opposite No. 152 Montgomery Street","Paper Bank",55.958914633162,-3.173787809701
"Montgomery Street","No. 1 Montgomery Street",Packaging,55.959253085278,-3.1825598211681
"Montgomery Street","Opposite No. 126 Montgomery Street",Packaging,55.959100505441,-3.1750268057598
"Montgomery Street","Opposite No. 152 Montgomery Street",Packaging,55.958914633162,-3.173787809701
"Montgomery Street","Gable End No.1 West Montgomery Place",Packaging,55.959516772259,-3.1784832819128
"Montgomery Street","Opposite No. 112 Montgomery Street","Paper Bank",55.959311938047,-3.1764107501946
"Montgomery Street","No. 121 Montgomery Street",Packaging,55.958806089209,-3.1729195702823
"Montgomery Street","No. 121 Montgomery Street",Packaging,55.958806089209,-3.1729195702823
"Montgomery Street","Opposite No. 152 Montgomery Street",Packaging,55.958914633162,-3.173787809701
"Montgomery Street","No. 1 Montgomery Street",Packaging,55.959253085278,-3.1825598211681
Montpelier,"No. 35 Montpelier","Paper Bank",55.937100786453,-3.2115488811865
Montpelier,"Bruntsfield Primary School - No. 12 Montpelier",Packaging,55.937203198413,-3.2102713728119
Montpelier,"Bruntsfield Primary School - No. 12 Montpelier",Packaging,55.937203198413,-3.2102713728119
Montpelier,"Bruntsfield Primary School - No. 12 Montpelier","Paper Bank",55.937203198413,-3.2102713728119
Montpelier,"No. 35 Montpelier",Packaging,55.937100786453,-3.2115488811865
"Montpelier Park","Nos. 2 & 4 Montpelier Park",Packaging,55.936015429656,-3.2104424384147
"Montpelier Park","Nos. 2 & 4 Montpelier Park","Paper Bank",55.936015429656,-3.2104424384147
"Moray Park","Meadowbank Retail Park","Textile Bank",55.957676359793,-3.1650850295306
"Moray Park","Meadowbank Retail Park",Packaging,55.957676359793,-3.1650850295306
"Moray Park","Meadowbank Retail Park",Packaging,55.957676359793,-3.1650850295306
"Moray Park","Meadowbank Retail Park",Packaging,55.957676359793,-3.1650850295306
"Moray Park","Meadowbank Retail Park","Paper Bank",55.957676359793,-3.1650850295306
"Moray Park","Meadowbank Retail Park",Packaging,55.957676359793,-3.1650850295306
"Moray Park","Meadowbank Retail Park","Bottle Bank - Brown",55.957676359793,-3.1650850295306
"Moray Park","Meadowbank Retail Park",Packaging,55.957676359793,-3.1650850295306
"Moray Park","Meadowbank Retail Park","Bottle Bank - Clear",55.957676359793,-3.1650850295306
"Moray Park","Meadowbank Retail Park","Paper Bank",55.957676359793,-3.1650850295306
"Moray Park","Meadowbank Retail Park","Bottle Bank - Clear",55.957676359793,-3.1650850295306
"Moray Park","Meadowbank Retail Park",Packaging,55.957676359793,-3.1650850295306
"Moray Park","Meadowbank Retail Park","Bottle Bank - Green",55.957676359793,-3.1650850295306
"Moray Park","Meadowbank Retail Park","Bottle Bank - Green",55.957676359793,-3.1650850295306
"Moray Park","Meadowbank Retail Park","Paper Bank",55.957676359793,-3.1650850295306
"Moray Park","Meadowbank Retail Park","Bottle Bank - Brown",55.957676359793,-3.1650850295306
"Moray Park Terrace","No. 10 Moray Park Terrace","Bottle Bank - Mixed",55.958278701293,-3.1631490029308
"Moray Park Terrace","No. 11 Moray Park Terrace","Bottle Bank - Mixed",55.958745055557,-3.1632430806174
"Moray Park Terrace","No. 9 Moray Park Terrace","Bottle Bank - Mixed",55.958126294519,-3.1631123964325
"Moray Park Terrace","No. 7 Moray Park Terrace","Bottle Bank - Mixed",55.958157020861,-3.1627128839183
"Moray Park Terrace","No. 5 Moray Park Terrace","Bottle Bank - Mixed",55.957500967954,-3.1627252460975
"Moray Park Terrace","No. 3 Moray Park Terrace","Bottle Bank - Mixed",55.957508439917,-3.1628856411444
"Moray Park Terrace","No. 13 Moray Park Terrace","Bottle Bank - Mixed",55.958915276882,-3.1632962403929
"Moray Park Terrace","No. 2 Moray Park Terrace","Bottle Bank - Mixed",55.957660695672,-3.162938258767
"Moray Park Terrace","No. 15 Moray Park Terrace","Bottle Bank - Mixed",55.958946154957,-3.162880706752
"Moray Park Terrace","No. 1 Moray Park Terrace","Bottle Bank - Mixed",55.957777170969,-3.1629737864453
"Moredun Dykes Road","Gilmerton Primary School","Paper Bank",55.907004086124,-3.1385308140157
"Moredun Park Gardens","No. 109 Moredun Park Gardens","Paper Bank",55.91045289219,-3.1367601709166
"Moredun Park Gardens","No. 118 Moredun Park Gardens","Bottle Bank - Mixed",55.9099928103,-3.13793051866
"Moredun Park Gardens","No. 107 Moredun Park Gardens","Paper Bank",55.910450234553,-3.1370480506361
"Moredun Park Gardens","No. 111 Moredun Park Gardens","Bottle Bank - Mixed",55.910320188884,-3.1375081740193
"Moredun Park Gardens","No. 111 Moredun Park Gardens","Paper Bank",55.910320188884,-3.1375081740193
"Moredun Park Gardens","No. 116 Moredun Park Gardens","Bottle Bank - Mixed",55.910154504932,-3.1379352553026
"Moredun Park Gardens","No. 118 Moredun Park Gardens","Paper Bank",55.9099928103,-3.13793051866
"Moredun Park Gardens","No. 111 Moredun Park Gardens",Packaging,55.910320188884,-3.1375081740193
"Moredun Park Gardens","No. 107 Moredun Park Gardens","Bottle Bank - Mixed",55.910450234553,-3.1370480506361
"Moredun Park Gardens","No. 118 Moredun Park Gardens",Packaging,55.9099928103,-3.13793051866
"Moredun Park Gardens","No. 109 Moredun Park Gardens",Packaging,55.91045289219,-3.1367601709166
"Moredun Park Gardens","No. 116 Moredun Park Gardens","Paper Bank",55.910154504932,-3.1379352553026
"Moredun Park Gardens","No. 107 Moredun Park Gardens",Packaging,55.910450234553,-3.1370480506361
"Moredun Park Gardens","No. 109 Moredun Park Gardens","Bottle Bank - Mixed",55.91045289219,-3.1367601709166
"Moredun Park Gardens","No. 116 Moredun Park Gardens",Packaging,55.910154504932,-3.1379352553026
"Moredun Park Green","No. 3 Moredun Park Green",Packaging,55.909577129695,-3.1362386277102
"Moredun Park Green","No. 1 Moredun Park Green","Bottle Bank - Mixed",55.909836457334,-3.1363741920755
"Moredun Park Green","No. 5 Moredun Park Green","Bottle Bank - Mixed",55.909565637858,-3.136510245222
"Moredun Park Green","No. 7 Moredun Park Green",Packaging,55.909525867559,-3.136925010375
"Moredun Park Green","No. 6 Moredun Park Green",Packaging,55.910118305144,-3.1369903421972
"Moredun Park Green","No. 7 Moredun Park Green","Paper Bank",55.909525867559,-3.136925010375
"Moredun Park Green","No. 1 Moredun Park Green",Packaging,55.909836457334,-3.1363741920755
"Moredun Park Green","No. 3 Moredun Park Green","Paper Bank",55.909577129695,-3.1362386277102
"Moredun Park Green","No. 7 Moredun Park Green","Bottle Bank - Mixed",55.909525867559,-3.136925010375
"Moredun Park Green","No. 3 Moredun Park Green","Bottle Bank - Mixed",55.909577129695,-3.1362386277102
"Moredun Park Green","No. 2 Moredun Park Green","Paper Bank",55.910140847597,-3.1364950791718
"Moredun Park Green","No. 6 Moredun Park Green","Bottle Bank - Mixed",55.910118305144,-3.1369903421972
"Moredun Park Green","No. 5 Moredun Park Green",Packaging,55.909565637858,-3.136510245222
"Moredun Park Green","No. 1 Moredun Park Green","Paper Bank",55.909836457334,-3.1363741920755
"Moredun Park Green","No. 2 Moredun Park Green","Bottle Bank - Mixed",55.910140847597,-3.1364950791718
"Moredun Park Green","No. 4 Moredun Park Green","Bottle Bank - Mixed",55.91012920755,-3.1367826937245
"Moredun Park Green","No. 4 Moredun Park Green","Paper Bank",55.91012920755,-3.1367826937245
"Moredun Park Green","No. 5 Moredun Park Green","Paper Bank",55.909565637858,-3.136510245222
"Moredun Park Green","No. 2 Moredun Park Green",Packaging,55.910140847597,-3.1364950791718
"Moredun Park Green","No. 6 Moredun Park Green","Paper Bank",55.910118305144,-3.1369903421972
"Moredun Park Green","No. 4 Moredun Park Green",Packaging,55.91012920755,-3.1367826937245
"Moredun Park Grove","No. 2 Moredun Park Grove","Bottle Bank - Mixed",55.908982354057,-3.1344775547324
"Moredun Park Grove","No. 27 Moredun Park Grove",Packaging,55.909164647545,-3.1361465773965
"Moredun Park Grove","No. 2 Moredun Park Grove",Packaging,55.908982354057,-3.1344775547324
"Moredun Park Grove","No. 2 Moredun Park Grove","Paper Bank",55.908982354057,-3.1344775547324
"Moredun Park Grove","No. 4 Moredun Park Grove",Packaging,55.908970571386,-3.134781154102
"Moredun Park Grove","No. 4 Moredun Park Grove","Paper Bank",55.908970571386,-3.134781154102
"Moredun Park Grove","No. 4 Moredun Park Grove","Bottle Bank - Mixed",55.908970571386,-3.134781154102
"Moredun Park Grove","No. 29 Moredun Park Grove","Bottle Bank - Mixed",55.909308376215,-3.1361507810142
"Moredun Park Grove","No. 27 Moredun Park Grove","Paper Bank",55.909164647545,-3.1361465773965
"Moredun Park Grove","No. 27 Moredun Park Grove","Bottle Bank - Mixed",55.909164647545,-3.1361465773965
"Moredun Park Grove","No. 29 Moredun Park Grove","Paper Bank",55.909308376215,-3.1361507810142
"Moredun Park Road","Craigour Primary School",Packaging,55.913124126837,-3.1345345303561
"Moredun Park View","Nos. 57, 59 & 69 Moredun Park View","Paper Bank",55.908791794619,-3.1346799501052
"Moredun Park View","Nos. 57, 59 & 69 Moredun Park View",Packaging,55.908791794619,-3.1346799501052
"Moredun Park View","Nos. 57, 59 & 69 Moredun Park View",Packaging,55.908791794619,-3.1346799501052
"Moredun Park View","Nos. 57, 59 & 69 Moredun Park View","Bottle Bank - Mixed",55.908791794619,-3.1346799501052
"Moredun Park View","Craigour Primary School","Paper Bank",55.913136639786,-3.1351268492545
"Moredunvale Bank","Nos. 1 & 2 Moredunvale Bank","Textile Bank",55.914317564024,-3.139577151001
"Moredunvale Bank","Nos. 1 & 2 Moredunvale Bank","Bottle Bank - Mixed",55.914317564024,-3.139577151001
"Moredunvale Bank","Nos. 1 & 2 Moredunvale Bank","Paper Bank",55.914317564024,-3.139577151001
"Moredunvale Bank","Nos. 1 & 2 Moredunvale Bank",Packaging,55.914317564024,-3.139577151001
"Moredunvale Bank","Nos. 1 & 2 Moredunvale Bank",Packaging,55.914317564024,-3.139577151001
"Moredunvale Road","Marytree House",Packaging,55.917035786499,-3.1224405480129
"Moredunvale Road","Marytree House",Packaging,55.917035786499,-3.1224405480129
"Moredunvale Road","Marytree House",Packaging,55.917035786499,-3.1224405480129
"Moredunvale Road","Marytree House","Textile Bank",55.917035786499,-3.1224405480129
"Morningside Gardens","O/S 16","Paper Bank",55.922687849388,-3.2224771304261
"Morningside Gardens","O/S 16",Packaging,55.922687849388,-3.2224771304261
"Morningside Park","LHS No. 3 Morningside Park",Packaging,55.927862532052,-3.2098360980517
"Morningside Park","LHS No. 3 Morningside Park","Paper Bank",55.927862532052,-3.2098360980517
"Morningside Road","91 Morningside Road",Packaging,55.930400545877,-3.2094190171468
"Morningside Road","91 Morningside Road","Paper Bank",55.930400545877,-3.2094190171468
"Morningside Road","91 Morningside Road","Bottle Bank - Mixed",55.930400545877,-3.2094190171468
"Morningside Terrace","NO 11 - Entrance to Development",Packaging,55.92705759291,-3.212195703285
"Morrison Circus","RHS No. 11 Morrison Circus","Paper Bank",55.944605945845,-3.2149696183926
"Morrison Circus","RHS No. 11 Morrison Circus",Packaging,55.944605945845,-3.2149696183926
"Morrison Circus","LHS No. 1 Morrison Circus","Bottle Bank - Mixed",55.944920352778,-3.2140667802157
"Morrison Circus","LHS No. 1 Morrison Circus","Paper Bank",55.944920352778,-3.2140667802157
"Morrison Circus","LHS No. 1 Morrison Circus",Packaging,55.944920352778,-3.2140667802157
"Morrison Circus","RHS No. 11 Morrison Circus","Bottle Bank - Mixed",55.944605945845,-3.2149696183926
"Morrison Crescent","No. 19 Morrison Crescent",Packaging,55.944406904964,-3.2151074911409
"Morrison Crescent","RHS No. 22 Morrison Crescent",Packaging,55.944043032062,-3.2146477680875
"Morrison Crescent","No. 19 Morrison Crescent","Paper Bank",55.944406904964,-3.2151074911409
"Morrison Crescent","No. 19 Morrison Crescent","Bottle Bank - Mixed",55.944406904964,-3.2151074911409
"Morrison Crescent","RHS No. 22 Morrison Crescent","Bottle Bank - Mixed",55.944043032062,-3.2146477680875
"Morrison Crescent","No. 16 Morrison Crescent","Paper Bank",55.944388939492,-3.2151069284426
"Morrison Street","No. 74 Morrison Street",Packaging,55.946160279563,-3.2113354188249
"Morrison Street","Outside No. 218 (shop) Morrison Street","Paper Bank",55.946222854599,-3.213194828217
"Morton Street","No. 8 Morton Street",Packaging,55.94938345617,-3.0995001025023
"Morton Street","No. 8 Morton Street",Packaging,55.94938345617,-3.0995001025023
"Mortonhall Gate","No. 38 Mortonhall Gate - Mortonhall Caravan Park",Packaging,55.903043680977,-3.180288723038
"Mortonhall Gate","No. 38 Mortonhall Gate - Mortonhall Caravan Park","Paper Bank",55.903043680977,-3.180288723038
"Mortonhall Gate","No. 38 Mortonhall Gate - Mortonhall Caravan Park","Bottle Bank - Clear",55.903043680977,-3.180288723038
"Mortonhall Gate","No. 38 Mortonhall Gate - Mortonhall Caravan Park","Bottle Bank - Brown",55.903043680977,-3.180288723038
"Mortonhall Gate","No. 38 Mortonhall Gate - Mortonhall Caravan Park",Packaging,55.903043680977,-3.180288723038
"Mortonhall Gate","No. 38 Mortonhall Gate - Mortonhall Caravan Park","Bottle Bank - Green",55.903043680977,-3.180288723038
"Mount Vernon Road","Nos. 68 - 70 Mount Vernon Road - Liberton Nursery School","Paper Bank",55.913474130908,-3.1596630347025
"Muir Wood Road | Currie","No. 16 Muir Wood Road","Paper Bank",55.900026868172,-3.3055707419077
"Muirhouse Bank","Nos. 8A - 8D Muirhouse Bank",Packaging,55.967238286274,-3.2590485351389
"Muirhouse Bank","Nos. 8A - 8D Muirhouse Bank","Paper Bank",55.967238286274,-3.2590485351389
"Muirhouse Grove","Oxcars Court - Muirhouse Grove","Paper Bank",55.972559229733,-3.2659192378984
"Muirhouse Grove","Oxcars Court - Muirhouse Grove",Packaging,55.972559229733,-3.2659192378984
"Muirhouse Grove","Oxcars Court - Muirhouse Grove",Packaging,55.972559229733,-3.2659192378984
"Muirhouse Grove","Oxcars Court - Muirhouse Grove",Packaging,55.972559229733,-3.2659192378984
"Muirhouse View","Opposite No. 3 Muirhouse View",Packaging,55.972889618249,-3.2634944308744
"Muirhouse View","Opposite No. 3 Muirhouse View","Paper Bank",55.972889618249,-3.2634944308744
"Muirhouse View","Opposite No. 3 Muirhouse View","Bottle Bank - Mixed",55.972889618249,-3.2634944308744
"Muirhouse View","Opposite No. 3 Muirhouse View",Packaging,55.972889618249,-3.2634944308744
"Muirhouse View","Opposite No. 3 Muirhouse View","Textile Bank",55.972889618249,-3.2634944308744
"Muirhouse View","Opposite No. 3 Muirhouse View",Packaging,55.972889618249,-3.2634944308744
"Murano Place","RHS Gable End No. 9 Murano Place","Paper Bank",55.96199026667,-3.1782220693548
"Murano Place","RHS Gable End No. 9 Murano Place",Packaging,55.96199026667,-3.1782220693548
"Murieston Crescent","RHS No. 6 Murieston Crescent",Packaging,55.940465852041,-3.2256308439806
"Murieston Crescent","RHS No. 6 Murieston Crescent","Paper Bank",55.940465852041,-3.2256308439806
"Murieston Crescent Lane","Nos. 1 - 12 Murieston Crescent Lane","Paper Bank",55.940939001825,-3.2250373948988
"Murieston Place","No. 1 Murieston Place",Packaging,55.943284465461,-3.2277213062173
"Murieston Place","No. 1 Murieston Place","Paper Bank",55.943284465461,-3.2277213062173
"Murieston Road","RHS No. 4 Murieston Road","Paper Bank",55.939433541334,-3.2264307450623
